#PARAMETRY: 
Nazwa testu;ABCD
Data testu;2019-6-15_11:24:49
Protokol;UDP (0)
Rozmiar pakietu;1000
#POMIARY: 
No;zadana_przeplywnosc;polozenie;poziom_sygnalu;jakosc_linku;odebrane_pakiety;przeplywnosc;stracone_pakiety;flaga_zamiany;flaga_bledu;ber;kanal;przepustowosc_kanalu;szerokosc_kanalu;MCS;NSS;SGI
91;100;542.465250;-40;70;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
92;100;542.465250;-40;70;12504;100.032000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
93;100;542.465250;-40;70;12415;99.320000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
94;100;542.465250;-40;70;12599;100.792000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
95;100;542.465250;-40;70;12738;101.904000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
96;100;542.465250;-40;70;12535;100.280000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
97;100;542.465250;-40;70;12461;99.688000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
98;100;542.465250;-40;70;12624;100.992000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
99;100;542.465250;-40;70;12684;101.472000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
100;100;542.465250;-40;70;12372;98.976000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
101;100;542.465250;-40;70;12504;100.032000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
102;100;542.465250;-40;70;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
103;100;542.465250;-40;70;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
104;100;542.465250;-40;70;12864;102.912000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
105;100;542.465250;-40;70;12348;98.784000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
106;100;542.465250;-40;70;12672;101.376000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
107;100;542.465250;-40;70;12516;100.128000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
108;100;542.465250;-40;70;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
109;100;542.465250;-40;70;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
110;100;542.465250;-40;70;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
111;100;542.465250;-40;70;12597;100.776000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
112;100;542.465250;-40;70;12549;100.392000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
113;100;542.465250;-40;70;12606;100.848000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
114;100;542.465250;-40;70;12624;100.992000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
115;100;542.465250;-40;70;12396;99.168000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
116;100;542.465250;-40;70;12588;100.704000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
117;100;542.465250;-40;70;12696;101.568000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
118;100;542.700750;-40;70;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
119;100;542.700750;-40;70;12636;101.088000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
120;100;542.700750;-40;70;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
121;100;542.700750;-40;70;12480;99.840000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
122;100;542.700750;-40;70;12744;101.952000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
123;100;542.700750;-40;70;12240;97.920000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
124;100;542.700750;-40;70;12960;103.680000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
125;100;542.700750;-40;70;12408;99.264000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
126;100;542.700750;-40;70;12264;98.112000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
127;100;542.700750;-40;70;12996;103.968000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
128;100;542.700750;-40;70;205;1.640000;0;false;false;100.000000;44 (5220 MHz);351.000000;80;8;1;false
