#PARAMETRY: 
Nazwa testu;AB
Data testu;2019-6-15_11:44:47
Protokol;UDP (0)
Rozmiar pakietu;1000
#POMIARY: 
No;zadana_przeplywnosc;polozenie;poziom_sygnalu;jakosc_linku;odebrane_pakiety;przeplywnosc;stracone_pakiety;flaga_zamiany;flaga_bledu;ber;kanal;przepustowosc_kanalu;szerokosc_kanalu;MCS;NSS;SGI
19;200;165.626000;-45;65;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
20;200;165.626000;-45;65;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
21;200;165.626000;-45;65;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
22;200;165.626000;-45;65;25225;201.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
23;200;165.626000;-45;65;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
24;200;165.626000;-45;65;24425;195.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
25;200;165.626000;-45;65;26100;208.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
26;200;165.626000;-45;65;24575;196.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
27;200;165.626000;-45;65;24650;197.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
28;200;165.626000;-45;65;25925;207.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
29;200;165.626000;-45;65;24600;196.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
30;200;165.626000;-39;70;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
31;200;165.626000;-39;70;25525;204.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
32;200;165.626000;-39;70;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
33;200;165.626000;-39;70;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
34;200;165.626000;-39;70;25325;202.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
35;200;165.626000;-39;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
36;200;165.626000;-39;70;25577;204.616000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
37;200;165.626000;-39;70;24473;195.784000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
38;200;165.626000;-39;70;25400;203.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
39;200;165.626000;-39;70;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
40;200;165.626000;-39;70;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
41;200;165.626000;-39;70;25275;202.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
42;200;165.626000;-39;70;24840;198.720000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
43;200;165.626000;-40;70;25135;201.080000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
44;200;165.626000;-40;70;24800;198.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
45;200;165.626000;-40;70;25750;206.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
46;200;165.626000;-40;70;24550;196.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
47;200;165.626000;-40;70;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
48;200;165.626000;-40;70;25100;200.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
49;200;165.626000;-40;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
50;200;165.626000;-41;69;25183;201.464000;43;false;true;100.000000;44 (5220 MHz);390.000000;80;8;1;true
51;200;165.626000;-41;69;25250;202.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
52;200;165.626000;-41;69;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
53;200;165.626000;-41;69;25325;202.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
54;200;165.626000;-41;69;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
55;200;165.626000;-41;69;24725;197.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
56;200;165.626000;-41;69;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
57;200;165.626000;-41;69;25575;204.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
58;200;165.626000;-41;69;24400;195.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
59;200;165.626000;-41;69;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
60;200;165.626000;-41;69;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
61;200;165.626000;-41;69;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
62;200;165.626000;-41;69;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
63;200;165.626000;-41;69;25325;202.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
64;200;165.626000;-41;69;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
65;200;165.626000;-41;69;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
66;200;165.626000;-41;69;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
67;200;165.626000;-41;69;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
68;200;165.626000;-41;69;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
69;200;165.626000;-41;69;24775;198.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
70;200;165.626000;-43;67;25250;202.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
71;200;165.626000;-43;67;25091;200.728000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
72;200;165.626000;-43;67;24959;199.672000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
73;200;165.626000;-43;67;25222;201.776000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
74;200;165.626000;-43;67;24878;199.024000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
75;200;165.626000;-45;65;25450;203.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
76;200;165.626000;-45;65;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
77;200;165.626000;-45;65;25100;200.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
78;200;165.626000;-45;65;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
79;200;165.626000;-45;65;24893;199.144000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
80;200;165.626000;-45;65;25482;203.856000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
81;200;165.626000;-45;65;24775;198.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
82;200;165.626000;-45;65;25100;200.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
83;200;165.626000;-45;65;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
84;200;165.626000;-45;65;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
85;200;165.626000;-45;65;25360;202.880000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
86;200;165.626000;-45;65;24840;198.720000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
87;200;165.626000;-45;65;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
88;200;165.626000;-45;65;25079;200.632000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
89;200;165.626000;-45;65;24996;199.968000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
90;200;165.626000;-45;65;25250;202.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
91;200;165.626000;-45;65;24725;197.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
92;200;165.626000;-45;65;25425;203.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
93;200;165.626000;-45;65;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
94;200;165.626000;-45;65;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
95;200;165.626000;-45;65;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
96;200;165.626000;-45;65;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
97;200;165.626000;-45;65;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
98;200;165.626000;-45;65;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
99;200;165.626000;-45;65;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
100;200;165.626000;-45;65;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
101;200;165.626000;-45;65;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
102;200;165.626000;-45;65;25650;205.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
103;200;165.626000;-45;65;24650;197.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
104;200;165.626000;-45;65;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
105;200;165.626000;-45;65;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
106;200;165.626000;-45;65;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
107;200;165.626000;-45;65;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
108;200;165.626000;-45;65;25275;202.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
109;200;165.626000;-45;65;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
110;200;165.626000;-56;54;25332;202.656000;69;false;true;100.000000;44 (5220 MHz);390.000000;80;8;1;true
111;200;165.626000;-56;54;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
112;200;165.626000;-56;54;24750;198.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
113;200;165.626000;-56;54;25250;202.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
114;200;165.626000;-56;54;25325;202.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
115;200;165.626000;-56;54;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
116;200;165.626000;-56;54;25450;203.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
117;200;165.626000;-56;54;24600;196.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
118;200;165.626000;-56;54;25600;204.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
119;200;165.626000;-52;58;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
120;200;165.626000;-52;58;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
121;200;165.626000;-52;58;24525;196.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
122;200;165.626000;-52;58;25675;205.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
123;200;165.626000;-52;58;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
124;200;165.626000;-52;58;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
125;200;165.626000;-52;58;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
126;200;165.626000;-52;58;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
127;200;165.626000;-52;58;24900;199.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
128;200;165.626000;-52;58;25350;202.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
129;200;165.626000;-44;66;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
130;200;165.626000;-44;66;24750;198.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
131;200;165.626000;-44;66;25675;205.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
132;200;165.626000;-44;66;24800;198.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
133;200;165.626000;-44;66;25020;200.160000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
134;200;165.626000;-44;66;25230;201.840000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
135;200;165.626000;-44;66;24750;198.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
136;200;165.626000;-44;66;25425;203.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
137;200;165.626000;-44;66;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
138;200;165.626000;-44;66;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
139;200;165.626000;-44;66;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
140;200;165.626000;-44;66;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
141;200;165.626000;-44;66;24800;198.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
142;200;165.626000;-44;66;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
143;200;165.626000;-44;66;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
144;200;165.626000;-44;66;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
145;200;165.626000;-44;66;25600;204.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
146;200;165.626000;-44;66;24715;197.720000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
147;200;165.626000;-44;66;25085;200.680000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
148;200;165.626000;-44;66;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
149;200;165.626000;-39;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
150;200;165.626000;-39;70;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
151;200;165.626000;-38;70;25100;200.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
152;200;165.626000;-38;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
153;200;165.626000;-38;70;24825;198.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
154;200;165.626000;-38;70;25550;204.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
155;200;165.626000;-38;70;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
156;200;165.626000;-38;70;24400;195.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
157;200;165.626000;-38;70;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
158;200;165.626000;-38;70;25775;206.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
159;200;165.626000;-38;70;24600;196.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
160;200;165.626000;-38;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
161;200;165.626000;-38;70;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
162;200;165.547500;-38;70;25625;205.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
163;200;165.547500;-38;70;24425;195.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
164;200;165.547500;-38;70;25903;207.224000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
165;200;165.547500;-38;70;24597;196.776000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
166;200;165.547500;-38;70;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
167;200;165.547500;-38;70;25275;202.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
168;200;165.547500;-38;70;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
169;200;165.547500;-39;70;24450;195.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
170;200;165.547500;-39;70;25659;205.272000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
171;200;165.547500;-39;70;24916;199.328000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
172;200;165.547500;-39;70;25002;200.016000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
173;200;165.547500;-39;70;25348;202.784000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
174;200;165.547500;-39;70;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
175;200;165.547500;-39;70;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
176;200;165.547500;-39;70;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
177;200;165.547500;-39;70;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
178;200;165.547500;-39;70;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
179;200;165.547500;-39;70;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
180;200;165.547500;-39;70;25100;200.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
181;200;165.547500;-39;70;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
182;200;165.547500;-39;70;24825;198.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
183;200;165.547500;-39;70;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
184;200;165.547500;-39;70;25450;203.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
185;200;165.547500;-39;70;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
186;200;165.547500;-39;70;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
187;200;165.547500;-39;70;24800;198.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
188;200;165.547500;-39;70;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
189;200;165.547500;-40;70;25475;203.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
190;200;165.547500;-40;70;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
191;200;165.547500;-40;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
192;200;165.547500;-40;70;24725;197.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
193;200;165.547500;-40;70;25525;204.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
194;200;165.547500;-33;70;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
195;200;165.547500;-33;70;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
196;200;165.547500;-33;70;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
197;200;165.547500;-33;70;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
198;200;165.547500;-33;70;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
199;200;165.547500;-33;70;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
200;200;165.547500;-33;70;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
201;200;165.547500;-33;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
202;200;165.547500;-33;70;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
203;200;165.547500;-33;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
204;200;165.547500;-33;70;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
205;200;165.547500;-23;70;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
206;200;165.547500;-23;70;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
207;200;165.547500;-23;70;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
208;200;165.547500;-23;70;25325;202.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
209;200;165.547500;-34;70;24900;199.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
210;200;165.547500;-34;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
211;200;165.547500;-34;70;25316;202.528000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
212;200;165.547500;-34;70;24759;198.072000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
213;200;165.547500;-34;70;25625;205.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
214;200;165.547500;-34;70;24825;198.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
215;200;165.547500;-34;70;24750;198.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
216;200;165.547500;-34;70;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
217;200;165.547500;-34;70;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
218;200;165.547500;-34;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
219;200;165.547500;-34;70;24800;198.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
220;200;165.547500;-34;70;25950;207.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
221;200;165.547500;-34;70;24350;194.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
222;200;165.547500;-34;70;25250;202.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
223;200;165.547500;-34;70;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
224;200;165.547500;-34;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
225;200;165.547500;-34;70;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
226;200;165.547500;-34;70;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
227;200;165.547500;-34;70;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
228;200;165.547500;-34;70;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
229;200;165.547500;-56;54;25102;200.816000;74;false;true;100.000000;44 (5220 MHz);390.000000;80;8;1;true
230;200;165.547500;-56;54;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
231;200;165.547500;-56;54;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
232;200;165.547500;-56;54;25650;205.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
233;200;165.547500;-56;54;24550;196.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
234;200;165.547500;-56;54;25275;202.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
235;200;165.547500;-56;54;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
236;200;165.547500;-56;54;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
237;200;165.547500;-56;54;24796;198.368000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
238;200;165.547500;-56;54;25629;205.032000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
239;200;165.547500;-56;54;24900;199.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
240;200;165.547500;-56;54;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
241;200;165.547500;-56;54;25225;201.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
242;200;165.547500;-56;54;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
