#PARAMETRY: 
Nazwa testu;ABCD
Data testu;2019-6-15_11:39:9
Protokol;UDP (0)
Rozmiar pakietu;1000
#POMIARY: 
No;zadana_przeplywnosc;polozenie;poziom_sygnalu;jakosc_linku;odebrane_pakiety;przeplywnosc;stracone_pakiety;flaga_zamiany;flaga_bledu;ber;kanal;przepustowosc_kanalu;szerokosc_kanalu;MCS;NSS;SGI
36;200;553.695250;-42;68;25050;200.400000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
37;200;563.350750;-42;68;25250;202.000000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
38;200;574.262250;-42;68;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
39;200;578.972250;-42;68;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
40;200;591.296750;-42;68;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
41;200;598.440250;-42;68;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
42;200;611.196500;-42;68;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
43;200;620.498750;-42;68;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
44;200;632.705500;-42;68;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
45;200;643.146000;-42;68;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
46;200;657.511500;-41;69;24875;199.000000;0;false;false;100.000000;44 (5220 MHz);433.299988;80;9;1;true
47;200;665.400750;-39;70;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
48;200;670.974250;-39;70;25350;202.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
49;200;687.223750;-39;70;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
50;200;693.189750;-39;70;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
51;200;701.314500;-39;70;25018;200.144000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
52;200;701.824750;-39;70;25332;202.656000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
53;200;701.824750;-39;70;25100;200.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
54;200;701.824750;-39;70;24700;197.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
55;200;701.824750;-39;70;25625;205.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
56;200;701.824750;-39;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
57;200;701.824750;-39;70;24750;198.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
58;200;701.824750;-39;70;25325;202.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
59;200;701.824750;-37;70;25147;201.176000;4;false;true;100.000000;44 (5220 MHz);390.000000;80;8;1;true
60;200;701.824750;-37;70;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
61;200;701.824750;-34;70;25125;201.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
62;200;701.824750;-36;70;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
63;200;701.824750;-34;70;24881;199.048000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
64;200;701.824750;-34;70;25269;202.152000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
65;200;701.824750;-34;70;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
66;200;701.824750;-34;70;24675;197.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
67;200;701.824750;-35;70;25725;205.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
68;200;707.123500;-35;70;24500;196.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
69;200;715.994000;-35;70;25525;204.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
70;200;720.939500;-35;70;24963;199.704000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
71;200;721.803000;-35;70;24787;198.296000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
72;200;722.902000;-35;70;25075;200.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
73;200;727.337250;-35;70;25450;203.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
74;200;737.228250;-35;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
75;200;750.298500;-35;70;25150;201.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
76;200;757.442000;-35;70;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
77;200;764.978000;-35;70;25175;201.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
78;200;764.978000;-35;70;24850;198.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
79;200;764.978000;-35;70;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
80;200;764.978000;-35;70;25400;203.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
81;200;764.978000;-35;70;25025;200.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
82;200;764.978000;-35;70;24800;198.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
83;200;764.978000;-35;70;25625;205.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
84;200;764.978000;-35;70;24575;196.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
85;200;764.978000;-35;70;24975;199.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
86;200;764.978000;-35;70;25475;203.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
87;200;764.978000;-43;67;24500;196.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
88;200;764.978000;-43;67;25575;204.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
89;200;764.978000;-44;66;24925;199.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
90;200;764.978000;-44;66;25300;202.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
91;200;764.978000;-44;66;24475;195.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
92;200;764.978000;-44;66;25725;205.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
93;200;764.978000;-44;66;24575;196.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
94;200;764.978000;-44;66;25731;205.848000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
95;200;764.978000;-44;66;24494;195.952000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
96;200;764.978000;-44;66;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
97;200;764.978000;-44;66;25625;205.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
98;200;764.978000;-44;66;24866;198.928000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
99;200;764.978000;-44;66;24959;199.672000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
100;200;764.978000;-57;53;24825;198.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
101;200;764.978000;-57;53;25800;206.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
102;200;764.978000;-57;53;24625;197.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
103;200;764.978000;-57;53;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
104;200;764.978000;-57;53;25425;203.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
105;200;764.978000;-57;53;24750;198.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
106;200;764.978000;-57;53;25375;203.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
107;200;764.978000;-55;55;24775;198.200000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
108;200;764.978000;-55;55;25200;201.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
109;200;764.978000;-55;55;25000;200.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
110;200;764.978000;-55;55;24950;199.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
111;200;764.978000;-55;55;25450;203.600000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
112;100;764.978000;-55;55;19289;154.312000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
113;100;764.978000;-55;55;10488;83.904000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
114;100;764.978000;-55;55;13260;106.080000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
115;100;764.978000;-55;55;13152;105.216000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
116;100;763.761250;-55;55;12000;96.000000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
117;100;771.218750;-55;55;12600;100.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
118;100;771.218750;-55;55;12652;101.216000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
119;100;771.218750;-55;55;12728;101.824000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
120;100;771.218750;-55;55;12324;98.592000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
121;100;771.218750;-55;55;12696;101.568000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
122;100;771.218750;-55;55;12600;100.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
123;100;771.218750;-55;55;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
124;100;771.218750;-55;55;12660;101.280000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
125;100;772.121500;-55;55;12444;99.552000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
126;100;780.756500;-55;55;12720;101.760000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
127;100;792.570750;-53;57;12552;100.416000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
128;100;812.235000;-53;57;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
129;100;827.110750;-54;56;12456;99.648000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
130;100;845.244250;-54;56;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
131;100;861.533000;-54;56;12480;99.840000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
132;100;861.533000;-54;56;12684;101.472000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
133;100;861.533000;-54;56;12444;99.552000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
134;100;861.533000;-54;56;12420;99.360000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
135;100;861.533000;-54;56;12840;102.720000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
136;100;861.533000;-54;56;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
137;100;861.533000;-54;56;12744;101.952000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
138;100;861.533000;-54;56;12408;99.264000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
139;100;861.533000;-54;56;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
140;100;861.533000;-54;56;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
141;100;861.533000;-54;56;12588;100.704000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
142;100;861.533000;-48;62;12420;99.360000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
143;100;861.533000;-48;62;12768;102.144000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
144;100;861.533000;-48;62;12324;98.592000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
145;100;861.533000;-48;62;12612;100.896000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
146;100;861.533000;-48;62;12576;100.608000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
147;100;861.533000;-60;50;12600;100.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
148;100;861.533000;-58;52;12684;101.472000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
149;100;861.533000;-58;52;12324;98.592000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
150;100;861.533000;-58;52;12576;100.608000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
151;100;861.533000;-58;52;12684;101.472000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
152;100;861.533000;-58;52;12396;99.168000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
153;100;861.533000;-58;52;12816;102.528000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
154;100;861.533000;-58;52;12240;97.920000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
155;100;861.533000;-58;52;12744;101.952000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
156;100;861.533000;-58;52;12600;100.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
157;100;861.533000;-58;52;12336;98.688000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
158;100;861.533000;-58;52;12948;103.584000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
159;100;861.533000;-58;52;12252;98.016000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
160;100;861.533000;-58;52;12660;101.280000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
161;100;861.533000;-58;52;12600;100.800000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
162;100;861.533000;-58;52;12588;100.704000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
163;100;861.533000;-58;52;12396;99.168000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
164;100;861.533000;-58;52;12816;102.528000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
165;100;861.533000;-58;52;12468;99.744000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
166;100;861.533000;-58;52;12336;98.688000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
167;100;861.533000;-45;65;12612;100.896000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
168;100;861.533000;-45;65;12876;103.008000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
169;100;861.533000;-45;65;12300;98.400000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
170;100;861.533000;-45;65;12540;100.320000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
171;100;861.533000;-45;65;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
172;100;861.533000;-45;65;12468;99.744000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
173;100;861.533000;-45;65;12516;100.128000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
174;100;861.533000;-45;65;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
175;100;861.533000;-45;65;12608;100.864000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
176;100;861.533000;-45;65;12772;102.176000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
177;100;861.533000;-45;65;12264;98.112000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
178;100;861.533000;-45;65;12576;100.608000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
179;100;861.533000;-45;65;12612;100.896000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
180;100;861.533000;-45;65;12576;100.608000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
181;100;861.533000;-45;65;12408;99.264000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
182;100;860.826500;-45;65;12648;101.184000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
183;100;875.349000;-45;65;12768;102.144000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
184;100;898.192500;-45;65;12228;97.824000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
185;100;904.825750;-34;70;12828;102.624000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
186;100;904.825750;-34;70;12456;99.648000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
187;100;904.825750;-40;70;12504;100.032000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
188;100;904.825750;-40;70;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
189;100;904.825750;-40;70;12744;101.952000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
190;100;904.825750;-40;70;733;5.864000;0;false;false;100.000000;44 (5220 MHz);390.000000;80;8;1;true
