#PARAMETRY: 
Nazwa testu;ABCD
Data testu;2019-6-15_12:7:4
Protokol;UDP (0)
Rozmiar pakietu;1000
#POMIARY: 
No;zadana_przeplywnosc;polozenie;poziom_sygnalu;jakosc_linku;odebrane_pakiety;przeplywnosc;stracone_pakiety;flaga_zamiany;flaga_bledu;ber;kanal;przepustowosc_kanalu;szerokosc_kanalu;MCS;NSS;SGI
42;100;17.300500;-29;70;12576;100.608000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
43;100;17.300500;-29;70;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
44;100;17.300500;-29;70;12804;102.432000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
45;100;17.300500;-22;70;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
46;100;17.300500;-22;70;12420;99.360000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
47;100;17.300500;-22;70;12696;101.568000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
48;100;17.300500;-22;70;12492;99.936000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
49;100;17.300500;-22;70;12504;100.032000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
50;100;17.300500;-22;70;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
51;100;17.300500;-22;70;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
52;100;17.300500;-22;70;12636;101.088000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
53;100;17.300500;-22;70;12552;100.416000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
54;100;17.300500;-22;70;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
55;100;17.300500;-22;70;12600;100.800000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
56;100;17.300500;-22;70;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
57;100;17.300500;-22;70;12504;100.032000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
58;100;17.300500;-22;70;12648;101.184000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
59;100;17.300500;-22;70;12564;100.512000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
60;100;17.300500;-22;70;12336;98.688000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
61;100;17.300500;-22;70;12792;102.336000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
62;100;17.300500;-22;70;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
63;100;17.300500;-22;70;12456;99.648000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
64;100;17.300500;-22;70;12660;101.280000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
65;100;17.300500;-22;70;12588;100.704000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
66;100;17.300500;-22;70;12504;100.032000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
67;100;17.300500;-22;70;12468;99.744000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
68;100;17.300500;-22;70;12732;101.856000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
69;100;17.300500;-22;70;12228;97.824000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
70;100;17.261250;-22;70;12852;102.816000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
71;100;17.261250;-22;70;12516;100.128000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
72;100;17.261250;-22;70;12708;101.664000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
73;100;17.261250;-22;70;12384;99.072000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
74;100;17.261250;-22;70;12480;99.840000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
75;100;17.261250;-22;70;12696;101.568000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
76;100;17.261250;-22;70;12300;98.400000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
77;100;17.261250;-22;70;12864;102.912000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
78;100;17.261250;-22;70;12396;99.168000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
79;100;17.261250;-22;70;12696;101.568000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
80;100;17.261250;-22;70;12414;99.312000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
81;100;17.261250;-22;70;12786;102.288000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
82;100;17.261250;-23;70;12144;97.152000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
83;100;17.261250;-23;70;13008;104.064000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
84;100;17.261250;-23;70;12336;98.688000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
85;100;17.261250;-30;70;12543;100.344000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
86;100;17.261250;-33;70;12717;101.736000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
87;100;17.261250;-33;70;12468;99.744000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
88;100;17.261250;-33;70;12576;100.608000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
89;100;17.261250;-33;70;12420;99.360000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
90;100;17.261250;-33;70;12780;102.240000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
91;100;17.261250;-33;70;12396;99.168000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
92;100;17.261250;-33;70;12540;100.320000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
93;100;17.261250;-33;70;12786;102.288000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
94;100;17.261250;-33;70;12222;97.776000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
95;100;17.261250;-33;70;12960;103.680000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
96;100;17.261250;-33;70;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
97;100;17.261250;-33;70;12360;98.880000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
98;100;17.261250;-33;70;13092;104.736000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
99;100;17.261250;-40;70;12264;98.112000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
100;100;17.261250;-40;70;12528;100.224000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
101;100;17.261250;-41;69;12715;101.720000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
102;100;17.261250;-41;69;12473;99.784000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
103;100;17.261250;-41;69;3685;29.480000;0;false;false;100.000000;44 (5220 MHz);117.000000;80;3;1;false
